USERNAME,TEAMID
icyhofno59189,924
cdfduvdf58720,874
tepybgwr82260,200
fdnemlxq69618,923
bwqlotjk1357,130
pjqcqypb6236,38
cpdseatd85805,471
wrnyidel92129,213
iibftrib61186,837
jyvohmio20704,647
mdutlqok8977,800
tbuaciuv27941,300
ttkgtfdr88188,283
ruxssgud28754,802
tbroafav20195,551
mwvpipum6523,602
fogpfpdc45084,270
hmohhuol65934,545
ycsvcsvo55816,785
egortabk55563,367
tcxtutrw36041,967
ganakgyq41252,961
yhafnsip82947,744
uwispfxu65818,663
ijepmmqw73845,682
oeqvfupq60761,184
pyvdfbnu43638,806
gaijykoe85512,314
nakmmspv77213,174
ominemex58001,946
vugkaxid83822,605
wsnstueb4605,523
otwbgtvg13547,324
tdiouvsn3115,523
knmqjjtl95691,269
sirjeeli13042,182
joopnbyr28828,223
umtyjwmo87903,237
isxdnhwr26592,944
mkiioxes43410,146
xfkxiuuo30695,3
uellryte9666,861
qaewaufc33564,67
claswquj32467,948
ysxrnmux15066,976
vksphmlw99896,589
fwsdwumw86472,71
mpswoifw60739,725
droacanf52840,883
xplpkoua71773,422
qgbousov48687,461
juotqjxt56272,351
qvvydbiv77921,348
kpmsluoc82102,113
qfgbsboy88282,454
qwfmlilm70968,44
kxhykxma41648,820
omnddvqm30961,47
bybfvdyo99113,630
wiqtnxtq65126,926
jmxnuviy25730,596
adlsdsyu45772,691
cyxlluav34270,277
yhnrbowx59511,320
luhjpdun28961,731
tknippdb22915,474
rseyimet81412,378
usohitxk39937,765
malendfq69088,892
gyfvdhwj22619,254
onkvjkki32813,423
fueqbudn24146,13
cotnykjb65788,499
xltxbier41227,724
fsogiots28612,501
ntoxikfm25426,509
thbkhwkx95480,684
uutdmkkf6706,400
epxugcke77498,350
uvmstecn73256,111
pwrsdysa34434,917
felopwtw70054,77
hyulnopj82636,313
guvuykvu75336,48
wuftirjt31014,343
xmkuaejv90537,857
fpycymvj26476,393
ufehqchr30800,382
ryumeewg72901,159
jpjvvjak35801,155
aggmhstj93136,837
htcxatan29527,457
lkcskwpe40624,592
ehmaiqbw45146,297
guotlpvf32040,964
cmnffjax97445,110
coopptfw62969,294
gijhmgcg28013,592
owtrgiqq90737,148
nxqtfinc72113,642
nkvexfuc15918,224
nlhrtasi94247,3
diwpnudj71020,173
jatjkfyd18932,790
sqbubfop30429,330
bbjadlpn39581,810
ariqqmlu86477,385
bhmloxcc22070,224
bcygvaar764,601
tedgkanw32605,873
leofbdrq25251,345
tijxgqqw10722,307
ggvimkrc8710,297
dwqdattb75866,390
sestoyas46152,915
swgikiet4640,131
fkmjpuyv5184,440
lliyypvy38691,278
nusrfidt62364,966
wyhmxguf89279,80
qxjrlqja15182,861
fcsoukja83075,539
misjmtqq90163,165
gkaljydk55043,420
hjfxpysh56701,387
hyxjpfeq31277,268
fmtjkllb67331,518
opxarhcf60339,682
rkgiefvt90371,976
mwoqrjwq45711,155
olfdspkv68866,610
nhwnaqly3527,823
calatbmj39918,870
pjrbihau20236,624
xsgtbgao74065,745
irplcmih13258,437
ebijbyoi50217,74
tqopppna3239,992
jceybfxj63234,417
qpbcwron91928,510
pkcvlbgi73682,743
ujkwwbct1501,258
kiljeqrs47536,810
euulonng72420,477
xcsfyygi901,280
drvgqgar35790,423
xhfrwwre60817,260
gbukmtwk72234,579
rseuuvgc76477,212
dpdubjwp46160,457
utxegfcc66269,879
qjfhcdwj55370,785
mpamqovn66775,174
qshctwfa69155,295
jljsbvir57293,782
cgbiilrk36517,769
dqunruku69363,547
casceenf33765,486
gnidrncm55251,601
ehcuricx87091,706
nmxrruyy81369,584
ifppmiun48871,389
cvvakeop33293,232
pfptrmrs28512,891
irrhxvbh67069,80
nkpfgaqn79457,23
xjxhwkur19229,9
ujdqmkgk21451,426
nuujtnyo90873,907
snltxgmb33272,971
eertjfqp56486,745
evppovnr87004,488
bdbfajtx6881,983
bkpnrxdb5839,952
upsexahk26275,324
gncldvbc18842,930
euwbsuxd20750,478
bijdedsk55858,948
njamxetj59428,799
hjmboene70800,212
dfgaoldr65250,344
framgpla8272,6
ahpmakjs92000,173
fciyundy30926,930
prncvlja55207,464
flowpghq6935,113
ieunumpj42347,320
barlkxka15148,427
obtqbskp12853,9
xaykwuyi64886,745
ilmrxegg13934,717
hquygpvu41614,265
uqjgvfnu79732,796
xcxlfmlf83900,996
pphvtuyf51667,953
lqpijyij69946,535
cqiqyecv56591,730
ntgtnvaf40545,396
ntdyuldd6285,184
vguyrcop14947,278
xetlwprp36088,640
oufubquk61441,807
vhrkcjah83780,992
fulnwdvj69864,519
gvkkxjhv20613,80
ixltoiql34732,29
wlshgkcm85301,323
aommecji99335,655
eeogudsy40539,898
pfhhpqdq29971,979
bhxkmhgt64184,468
lpeurssi85506,219
bgwgxqao14173,663
wdemyuxs23869,592
jvthsplk54899,254
pfxtggqf38872,254
mguehnlw15035,243
otsxprxr53944,807
gvjhybfk52036,902
nsjwhcid6781,822
ybsfhejw38156,112
bgekxluo47701,280
nnihuiep42554,241
blfinkal40876,386
hexxeejm80844,200
ranbhssk99059,688
upfyvfkc20259,214
nqkhjnfv7429,75
knftoyil79110,359
mvrucvrd89805,767
faamknsc35765,869
ypiwjpdc50249,87
mrvsqtcq65735,747
xafqfnlb78294,454
cmkanodj60614,290
hjsmslem41694,727
magleegk41249,708
ytryawyf2125,769
rfqcayic68841,130
ocmmcrae80518,851
ccuhcbtr73346,963
amhgmhiv67704,307
wepxupfd64751,719
aknqnekd22311,689
xciclplw66313,174
tsffodkt23794,474
pnbdxjkk10233,921
idhqqely51404,340
awroatug65956,203
nowpimrb40817,851
dcyiyrgl30165,179
jdhtfwaf30030,412
ahfceujw91469,625
kuhalvts44083,300
kwtwbupd99774,455
sbpspwgu83123,569
plyjkdsn9966,318
gsmjyyap72379,714
rlompdwi41674,987
llwetrpd5185,2
dltdkhli94858,195
lsikwsqg59522,513
cfvtoqxi86997,76
xayfnafc97298,57
auysqrru34132,396
ndablqjo61330,285
wesvljlg78499,315
veiucmaa70500,541
ajnnwnlk79247,493
xvjpbdsb74885,192
kjjfeeej19379,990
ibnwymoe74377,454
hgfjwxgo51062,552
oghwyktj22732,26
weaemdlg96434,555
vivfpjoi35860,143
puxvhxnq43540,88
oidincgm98796,34
roqiriot30908,404
httimghd18123,147
ynlfynub91281,248
sjdbcdxm98969,902
hamjaclf35557,356
gwlowcoi34376,224
iaxkrmot92037,786
myseymyd82925,518
thodrygb81468,572
wfdlwifu76046,325
kbkggvdq136,641
ogbwjfcu40031,397
wmxnahgk3370,811
edexoacr40443,503
nqnqrxdb31672,189
docfqtgl55956,902
ujslpahw96319,256
nsafaebf67255,31
pkfrojkm47878,481
hybmqsds3041,629
onjyevya83205,312
wlxfnriv19263,217
uptlbjim7264,40
searnlkj1010,587
ihvromrf55825,97
jjdfwkcv66274,677
sadyqbjb2600,28
vdrxecms20671,67
oynxhnce18221,557
lmqpaedy57892,67
ticaiqsy24376,852
aaghhjnh27712,306
gjxbifpc86031,389
ilcveyyu93969,534
rgymgxpl15678,520
mfkuagrv88954,342
cpaocedi20410,228
ehknbfxx28268,379
nunjbwaq10431,325
sfwkpray88249,682
rocltqet99244,774
gysdeyqx64782,698
apundaen70545,661
qhroujnx24287,658
spfrplyx55478,819
fossghly31465,994
nmkpwgna63283,44
bgynjxrm87552,618
klnujuxr35010,340
veeptmay41005,23
qcpjnjmt44296,654
kytfhhkx39112,298
orrucped52846,129
mwebnxyf73923,374
uprvrbwk38202,964
uxiiggxp37548,44
cwujsynh51786,627
vsflvhae43168,533
agxpvuuy31878,269
vfhvhgem87371,727
oinljdhj90983,915
quavliys25217,441
cbgkrhqm22173,185
syviqprr5622,506
ptqxrcje18816,53
levabvfd67564,801
skgrhjag83424,439
weggcfrw28673,800
fxuwwysp8265,205
sqnnitur7295,627
vovotjth46510,502
usmtknmo7346,108
bxpposdx58151,241
domtyqqo60122,803
lkqcbxxb4589,899
vhameqgo61620,556
idotisff89150,768
cbljoaqo65562,651
oqkplcuj87307,249
rgbdosud93074,294
akbxvlhb87579,759
sfhbjcdf96964,748
oubdobfr69316,357
qbpyyquq76526,122
tvynajcw75952,250
whcafjcg71719,524
xseffcxi3567,925
ecaqnkdd78951,987
nydelrgh13584,770
ilkcwnuq21711,371
xihhhsvv96146,697
dmdoqgnr77104,206
rjrjfbdw55607,465
yomvohsv7812,271
cxwftqlw63316,104
yaahiimm71905,569
iheosnwu24615,95
wdqllfxn89285,212
fjjvhety36740,725
pnoohavw21251,686
dtdwdlup72161,350
abxlbplo82195,874
kielyktw7875,132
mxvpfbtb38762,210
vlfkpkip35199,181
engvdnxu66564,356
sjcwebwm27819,939
oaiyeair30973,811
rfiahami14553,76
tomgkmdg27446,942
xotnhrhv3466,109
hvcgurkj69560,46
mkrqapss29951,485
cyjdjqfy39368,153
bbfmsrpf55719,849
gsyaguak21737,479
nfisafve29672,823
xqknvpet29120,604
hshpvqqf31366,654
voclffsy85105,704
yflugdfd58243,760
pyabuohl76301,405
ospyogko83936,315
kpbkyvyd518,130
lrqdfaad11122,714
fkxrsclu36966,120
lysviapx65347,959
hwkxvlvu38489,674
xmxjjsrk29243,763
adsmwbbo99323,531
oicvembm93525,435
mtlyvaql83307,727
qkxhayvu12900,407
fbwbfnit7284,719
kyxfjesu87502,623
wcvtrmmd60698,31
egstwcvw57187,861
tvksgmyf10609,203
jfmlfpga86281,459
bducuckw81730,340
lvhaaqwi38945,849
dcreuckg27100,158
qvwohawh91566,777
xcysfykk761,1
jprvikol7354,54
ouvuclol26406,951
ujvhtwea1241,243
ukemgfnf8629,823
mrtvbxkg57778,695
ttjdwgue69983,505
jsbbenmp24343,990
balgqfrn9502,876
jaoqqsts91951,907
kkrbygkw67426,246
acaplagf93359,734
iiqtkmmy52755,89
rfncqknx92627,874
kwqiqjir33495,638
gcqitiis15062,462
gshyubme17795,779
rgbxchqq66988,893
oacogqyg55774,552
ulilsxgj25784,995
atikrmaj73201,491
egputbiw36869,830
djjhixiw8116,981
bltfbskm42421,999
ucvifyqb58914,776
yijnlmmr79037,642
ypojvkye68551,853
ucumvqqg24624,260
apurbtem62040,789
jcuhwbnv44999,914
qldqywlx28098,945
hvkrytjs89792,282
ivxncbpv84877,830
hgqnwlow12631,605
jyknaquf98259,150
rbtqvxjv46624,532
bclkigum26815,219
vjaldpsj48982,438
sfasmowq53813,606
kruliiar38073,905
mxlgcbbf27127,112
kkyjhuhl87847,629
vkdgsmko69533,434
mcaanrio10008,203
caddapti41855,165
iymlwgpg49762,893
lxbbeyoo35760,98
knmnwrfq46450,719
kyxkksqf50980,152
kjswihsj58820,932
fwrghspu62974,629
yqwlpteu37674,224
jerihqap18897,923
nhmeebji34481,820
igayeswi10004,231
mltphvtw71333,941
duljrfvc54883,340
sxccnpvw61788,4
atrlamex95099,9
fwgsspgx63998,300
jpckwjvj46648,58
aogiuqga68775,847
kixfrycm75633,832
kjpfgsaf72777,564
dtawblem63114,280
txlkohcc64294,905
lbruxkso5287,584
ehhukqhb53916,624
wdctbuwn49722,874
uhnvocrb14912,387
tmfprlof3778,305
scwixckr59100,542
lsdwxpof62976,479
duwdamyj64409,479
vuplnwye99314,969
peealrxl85205,646
gycxighn16515,465
micukhpp24619,487
towwjhky27838,921
spfdjhue19262,262
vrusycek36160,899
erbsnpfv90375,975
dcdveiei99388,210
curdefhi43549,376
ccapebwe46205,873
wxciqhiy58107,351
muskyjqb65941,325
qoeemnrn93122,810
brlyvvgi34050,843
xoanjyce50725,585
jejwvrwt50936,99
ersppnvx80490,724
wchwecht65307,842
ifobhavu77882,10
eypjspaj24736,765
etvfiedg29670,506
hknqfqkg47374,701
rxdrviek84746,384
bmgqikke36141,446
rcirwomx84432,372
upxgpwib62724,668
yhqooigw68181,663
jwflwjsu34757,547
massjtpo83053,239
omobxfxj19928,31
tsalgihe63353,183
gpskfkgg43691,839
xbfpllid14330,687
xtlclykn94428,649
wnfqpqav29827,169
uvionepp67636,212
iceainnr96660,81
abhwqlmb56222,499
dmiplfbj90226,794
wmxqiwbn45803,365
adelorpc46209,161
ylcvutsd7054,631
txqrwilv338,203
jostskxm84875,934
otcelfqc24709,682
smwthxim73705,159
fxartucw53613,205
cmhkctlm31367,807
kriepwlq83051,894
hcftioyx30759,152
ftlrghqx49573,577
bigqtyxh68223,641
cyopglcl42284,960
oxyffykl48733,583
pxympneb78299,163
tikliqrr45851,817
motdoall76936,605
mlwvnyhc91170,682
krgmurkl806,214
wljxjeys81615,361
kkxrhsji92833,568
btyykyik6901,344
uvgrvxma27926,665
omgjjikf88157,558
gomxsanv14470,685
dgawwvbe90389,466
acxhydbw26805,282
ftdjywht15074,288
ohaeaisn23634,650
tcaxduln7347,335
yvbuirrw7963,869
gfljwrgr13641,320
pnocbeli14987,784
uynhgxua7312,457
apsujlvo71899,995
gpqsrnfp59702,73
djddaodg59371,378
kgcsadxm71413,445
vqpuhhwu18749,902
nbjgtsjl94030,606
netpisji91706,423
cgoslmdd66828,855
pxqmxktb48944,568
qfmjjhba65027,831
uxrvdykt63303,783
pnahvlvr5354,84
jmfrnuea9287,89
oobfemed84072,200
oddeflji25751,157
rmjpvcrd28606,735
gdjmimrt61920,837
jryjvnbf27360,384
pbphxlyv36548,360
wjouinpe66954,44
hlcunnat80941,84
xdaeksuk44698,690
dxnpkxww2959,765
cvrmbjvb44402,280
ffxtyarc3839,30
nshpswfo60015,212
fqrucllg5062,965
otgtmqft26748,222
bnwplwet92201,421
doghdimg72695,985
dnpsbdmu63689,969
aculrvuy35178,108
xiybswjp80030,213
odwhxvxa95374,636
xlynpwxp44748,499
lihtgftp72908,680
chmgqwlw13009,961
rtuftgeq87226,288
duaarvyf15578,204
gpoqspsr36703,198
ktchrpuo7009,879
mtslukui68191,721
yilovtmn94321,867
otpiclsc10693,560
yujqarwt80174,764
vsjngysj23056,47
oynadhml58903,905
hneugpnh64853,909
tdsblbdw36291,215
niwutrww31019,399
wctvwviw5869,738
fpqoafcc5583,340
rcjtrskv2998,861
irgttkkr80010,385
efsisftt75352,846
xumdgjgv49793,607
wtordaja54147,511
uubaollc50689,322
lefwvosm83738,573
wyhrgyfy21126,942
eellpjte68907,441
lloffbvf79665,491
kfswcngj29097,999
vqsqhcgq89192,377
njcwcpgc6469,244
tbivutew37121,927
onsnjthq61038,449
lxprvoly317,188
pvckrtaw88,945
vcclvwfb78131,492
eqrpircv31094,443
iwoghakm70847,345
bihnaqac98754,315
qcnhksqw53013,235
tatvosmh63907,170
laeupgbm41552,101
jeovqnjv9972,576
wireyyam85777,297
lxdenhes16300,793
dyythrjx14249,87
skqnyari22133,947
hhulbwhn55993,863
alagxpwg14041,151
afpwbrqg18601,555
kijymrwo10469,709
kwtqdlsd43604,909
mmrngbsq83554,677
hcdygiqk81283,640
toxmkvlk54160,743
bfkhadiv21619,763
svcsrlha18705,599
bqlaghus94571,773
bvoifjjr19443,722
hkosqhju6062,715
jqxbjxsk48711,740
ujtbygqv6426,617
heebbdpd85481,406
bwdhbhsp98552,189
uonndqqk99054,477
vbeqsmoq80211,172
kguhiftd18631,730
xcpxearb80644,243
xthojocr60147,689
cyrhhhii95353,905
jytvtwxa21464,618
gxixrdlo45230,373
nsfkyuvq5970,746
yfhbtvfm86388,56
lfijrgaw11854,732
kaipmdbv74274,900
avyeimev27663,866
rpuoswfu43494,477
lktlpdmn9452,578
jhupneoo98159,436
nsyojhme73969,401
gjexqqnq20432,656
apnqkysh33669,670
eqrirhkq95944,174
dakwhjmj13968,865
eqrtfnps23277,787
wflupipt41479,701
uhegnogk21701,21
rtfkxdte63081,786
vakavqlm76752,21
xifpebqb58547,891
smoyaakg66267,813
hmyhggca39162,675
vfpmcrau90423,276
istitnma82274,980
agikyamb89753,135
ojwodylb38377,699
ajxgxljj71913,247
nreayaui60268,529
eavswndc83771,475
kiwijons48163,865
wismomjy59836,465
somvnwlk72604,502
gwxedata49061,736
laojtvxt37572,779
hvcyqjtk73255,570
uigcqmro71697,288
smtvnsog97530,353
kiamohjr90920,303
kecrgvqa177,150
mdrxrsxi57975,631
uqklsake13879,520
dmspimcr76495,677
cdeflpxb72154,789
mmicejkx95117,142
sxxmgcmo36530,272
hmwmggcv65455,907
xruiheem97737,197
vgvmwvjc93030,345
wsioauhp42471,447
lgwlresc42501,516
juaicann51141,550
wqijygvj12753,442
qtnlptpe45908,755
yxufctrv74101,934
jjymcxxp39608,429
kgwgrkfr70844,239
jpuleiff45455,482
kgiaggke25514,134
phaflnqa95387,970
iqqbrtmj47830,932
qfgbynnb79617,567
efkrdcbx42218,300
vnrwlbqq65774,119
lsbbbacf28187,682
grtmfbdk75380,62
jglyyoum37288,611
rshmomee97962,112
yvsbofay26135,179
gwqbxtny99660,229
gaycmbbt50135,446
lkrlgbsx40476,567
svrkcagq75573,639
deqsheod48170,779
pxnghrfb68352,585
tedcjqex9756,805
worlwfxr87458,911
uhfpkjgu32086,2
jxqwrdff27862,223
nvpxpplk92565,291
xekxuioe3281,653
hveqgovu46227,797
fccmuurs33030,849
wfbxluvb82984,318
mdgvbgyu98164,761
felkkyjo29784,851
dyjuivpa62542,327
iaclfask75162,307
pyduwqtp12240,483
wjqwawmr53103,481
qyegnrpj51985,733
jyoygmjh59450,371
evlodxqg13445,930
qxnhaglr91551,875
nchnvumo69161,761
hkcswuti94534,1000
kmomercv20673,905
ercwqnor69856,756
cfaowwpj23243,777
ddorwxhk52178,6
bmtxbddu40471,254
jbjeumel88106,709
yvwrlqke73728,830
vlwkkcps57640,110
dtmotxmr96052,176
xvrqdahv62972,681
xboofisi30391,182
piuifywl71973,794
itnmtxgl51770,182
sooidyjf44645,406
etijjtvs59647,184
fbcrgvri89563,300
audkxpuw62289,651
ichklyxf94072,758
gqoygqik39327,552
cuxmermc47511,899
mmhnowbl98914,164
lvomjlfv29970,287
etvjujqh26847,377
fxhkjvuy69318,827
blnouvwc32561,67
louihobh81008,447
smvdgqyo32530,414
voadlopu90026,484
qlvsigex76502,950
bjpnybkw2290,258
cotlqsqs13817,481
mjkhrjca35369,815
hqsyruda17227,984
sotwemqi41041,419
ijwfekks31229,33
mgohrprl51747,965
yjlxlxkj87031,303
ihnjtipc61793,113
swbhygbg32540,220
mpeodbtr9953,618
kxivgfir57395,886
uyjweugd65047,23
yorwjflw55598,3
qkujlyxk28827,618
qjyisfuo55545,612
xnqytctx59734,298
qomuetrj66403,144
bdbgaykv92688,786
qdpfpddf33910,443
qxxkyugp73976,479
pswvvwsq72865,129
yaqbvujl58039,26
hlwqagdr45030,925
dvayiivn14124,650
smjuqdtf80829,345
ghxoedtl73375,128
opywtkww1340,434
tqnkvmho6502,290
pygyrshm83013,89
alrexinm58086,879
nbcxtkhc22155,887
cdstnwgf82068,616
wnkfnsdq96946,196
cmhbxkxd13825,369
dboppkpo97825,825
eeursyue88476,383
aflsoelx92859,389
lrsyeooc64553,620
lkcygurk23229,91
refdnwnb39078,433
nabhwwoi77948,634
hmymfscd48690,911
vsalkitp80048,518
ewrgbejl34262,464
ebhikgwa27445,94
aybhwesb9373,438
dmopyyng70874,339
loouepxc14387,792
vxldodwb78755,476
yfwmynqd55942,183
qlpciwln33754,248
riewnihy29137,107
ttjoygqc29938,852
idthhufb94128,111
qcqbshiw90794,307
ynrjonny33417,466
vfwhylok8079,267
nrhuwfjd45852,99
iogbxaiu9372,145
mooppyts43907,52
qfrnmhyx98887,696
njmnswmp7904,193
ucjflvhb79003,129
iyguvxjt16862,415
fmhwscdc53537,170
jwfrnyvp19603,105
pemnhjul33353,463
wykkpauv30934,239
gynpiqsu13666,139
jbvwwwkl38794,51
futlsnjm69558,389
dfpgqanb86001,861
ffxrmqpx20120,383
yasngyup46680,328
usqdsmfj44815,955
vxknwlqr51583,56
uiqvgqto97747,45
vrloutai29979,250
gbxngipq52552,15
aeqivjkp25277,842
etgflxcq30588,596
ymgamwvi11867,322
rbmpwtpl7511,422
utlcroxk85837,311
wyytdcvp69822,796
bcvbiyog29591,785
xvbfhpqg92617,596
pmdqkmwk50801,729
fmvscenm39736,983
nxhlsvne80686,910
rdrqtxss46978,912
rdklysdi72997,428
jhebhbqx32933,234
bvdcwxfe84970,661
bbdusjgh97604,599
lcihdwob36192,223
brfxvffv11000,231
pkrfqksv34873,626
eboaqbjk63752,87
bcyrdgid34357,371
hvdwltpp51198,893
rypfwqpn31042,319
mauhvhgw87941,3
lxsuyrqs44442,323
gvqydnxa5957,94
brjybdlu26010,255
rxigyiny71115,244
swrdcbya27414,775
uuyxflxl64898,19
ecwsuwqy22533,411
ryeefumn16307,835
flrnqtku17062,763
fsyvebmw37112,998
karkfvjs99227,964
tyydcgbj8905,498
jaubbsuj81798,819
tdttrigb92987,866
tnoscgqq60820,424
sjicajjv87288,128
iooisedr69091,429
ebesnxhh33043,168
nubbufsb35261,544
ussiiwhn82229,628
aunptksj66732,308
csahmxwh73722,788
lrlodnmr64522,648
sdnrbdet28256,775
jejedslw41624,240
jderwhbh66852,797
sxnbsqwv62241,234
xagvyvgu76153,80
pssdwewl40132,484
ofluhfos93337,610
wcmggacu34438,999
ooslbkes59695,808
lbtbwbnw60153,8
pdfrkrwl97357,747
lnnulojt86330,655
plmstpqu95070,630
nbafpnqw29457,53
bwgtehup52110,783
rfikxgbb62416,175
scoojtek16684,572
tkeseftq50153,770
eejduwku73005,287
nvftjaji91507,334
kjwitlqj77919,212
hjbqqdxq94166,949
yltstaep19034,829
cknlmhrv34764,681
pyvietbo70219,324
pmyymnhb59023,88
cmewacsf49094,365
dgpccdqc58490,330
wywfldww38878,397
cgaqtofl19662,301
vvaissbd23579,566
jtijkiwf79234,180
wwgtxusd99458,730
qhldhkex34701,826
wvrmfhli67451,916
olgphfic53031,457
xfxtyuow82955,40
xrjkgqcb93208,137
guphvipt36059,625
juifgxfk6761,707
kwysukaj63686,778
qlxqysdo10937,902
xcurfpuo49242,705
poatnpha33021,603
lhrglksc47562,587
yhetyxgn11064,310
simemrxa85367,743
hbqrmxei96761,223
ummwccrp25436,604
ghishkid49212,504
ixickopv50607,206
ebidkdbv24873,646
orbtguwr18994,538
ikicvbqv67565,136
ymqhwruq65022,348
ngupxyoe77033,20
kvakuwsj73332,719
wubaiqln87461,287
cwfbieyo31238,12
bcvingdx19190,470
lnmptkpv74540,568
pxvsipde75886,267
cruqlgbb76691,928
hyjvycxg47574,473
wwcaryli95722,156
ibsqqhsf45026,38
ecljlcnw85672,286
kwrjyxel35317,582
giiaopsf55,821
oyweywqc70079,278
dfijsayw61910,684
xvdqplkq98575,635
exctwjuh54479,19
iqmqeknr34682,317
skoawhul87821,744
spnfrons5182,814
vgrkkwtc32590,848
tovmptol39142,482
cjorfnfo71622,969
jaerhsta72401,191
edmvelco9595,949
tgnjfggi30971,568
rbytefvb97995,671
yysjpeyi26307,640
ksprkkhy78917,714
tgwmgmbu42508,468
pyurpman23496,9
oybmhhwg20175,245
egguxfej43337,996
ilhhjppm45486,202
euhyvqwq82963,481
mosxgjlx33897,575
vewbqppv58917,766
dtuffdes57292,852
myfyccmw97316,415
cycyudmi1955,467
vabfsfhp35931,402
kyxyedbu58579,156
bpmnhjov99259,297
strgwkqd41961,184
dfidofaw24716,558
qgchlqlf7151,766
kqbepdvn17998,975
qlmnqymp81311,82
gvbivywt40517,795
ehtgyqya57685,423
unwqsotm88561,83
fdbgkjrc3882,176
dujxpkkp5081,434
omqspovn22554,556
dxcxillk76900,234
cjygjeya64215,206
wmycyosl9366,292
fchvyddb32504,54
hmqllcvb36982,800
mfkovpjk41748,112
efdscbiu25164,279
mxbdgkut83215,213
vbmfgbec40597,358
pkagnfht31632,31
yooddqif19848,12
guwxerdf76554,130
scgyvtln46265,100
wjosnhgq95184,193
mjrdguoh51828,920
usqfrahw91652,17
gnupepaf97794,785
iuwbdyab16651,359
yowffjkn51336,502
sgfordgq45604,217
erctsjrb68707,54
vvuxiemw38982,660
uclfinlm14129,699
pslbecds28559,912
hvoaayub94049,156
riklffek75535,984
ysvmvfdi62057,568
ulygspku22637,779
amelgtsk54356,421
falqfuto20207,281
mbloucpf49219,691
jckjwsdf39997,100
oeqfngsx4469,37
aetwlbdm3108,414
lnjjpxjr16545,22
kcayhkbk39361,75
qhqinvdo61455,946
mfmmjywe64171,443
avthhyiw23941,100
huegtqgm5942,355
mlgmyuie94207,927
coftfixi41958,456
lrldqveo13451,835
dginklll4555,25
unuqhbbo79555,191
muwsxirb99714,342
vnhcsiqa81363,298
slueskah40645,568
oukwbhcq16803,40
opxbudkn36173,129
hkemorok63790,203
lroulhtn88924,546
txwlolfi15811,413
arsemjeq53423,759
mhukdvgy63060,38
eqwecdvv74618,5
jyrjqqkm619,389
ypbcyjlj78853,443
htqtbgvq69523,18
elwfpnje16700,865
secpvchy93767,961
xrbrbmea63454,953
gwaloqrl56540,317
ctwdwqcr68231,791
odgrrqrl72907,642
jsmybkmp4133,514
pdqhchtb52489,257
gsaacflp13629,301
gjyuscmf15430,724
dlmpoprh61806,133
gtqvggpw18298,406
aeslablt6958,121
dnlwwwey72055,265
pixwnbep72932,532
pxkgjxul83829,773
owgldyoa61981,26
ejnxjnak35933,100
yqwqirei76359,38
kyhsttyf22016,536
eosvlwsl28116,690
ogyfdvij97409,460
xvukqabs3229,73
umorqwkr63707,4
vafithmn11983,286
ssmhmksc1300,10
uashimcb1709,115
rskoytus82343,747
hmvmtfjj29700,843
egmpmokr47160,373
rxfdokad94217,263
rqgyyefb1519,87
spwwwtfa99719,611
yqfglicc98916,447
yvcogwll89167,787
hakbftpq4031,394
eydcisps10264,952
wegaxjoj94300,101
gtfybkfm94703,285
xyctyghk46324,880
xcfwihdg22089,484
lusgpukp71038,49
ucthdkvy6203,330
yywlbong6279,818
elgkseoe90741,514
ghquxvke49933,975
lufqxlqk65651,738
lcwddrip18018,403
idkjcncl18113,989
txooptej41204,224
gfvagsbi14465,833
jtwfqfmw72740,670
liyklfun68167,475
euvmhhxw65163,631
qnaojcdj86905,339
mgaqndce88333,180
lyqltuqh6913,932
wkjadcpb3302,295
mshxqtjr17509,773
mefxlxqj76816,404
ajauykaa50449,267
jwdjogpy20314,370
yetloldu57888,480
youbfnsb62864,998
cjbovhen32320,933
hobjodab23832,190
mwavkacq27362,672
lwhqlnmf32203,421
ywpouaqr23230,79
gessyvuv52234,294
kvrxymjm42623,122
uemkuuml12983,568
fhsrcitf64359,991
rlkifxop6930,163
ugjjwdvo315,362
smvkmabr19016,380
baqodiwm98231,846
blbscyqf69717,739
cendoifi8771,547
cfkvdrpw8345,606
fovjbfns7019,19
pbdcihbv72118,49
fhcowjeg91677,339
doolwbuu35232,168
wtnbmnlh93280,456
rstlkcoc6382,482
btfaobsk10893,451
tlrxslux99869,818
jvjshwdd62773,858
slqkxyji95366,559
haxlonli80094,727
psyecujy23475,26
qyljyxeu93963,690
xqalutxy61718,241
tycrcjoi67825,889
goesfbgl2985,296
fvjkkvul4113,259
fmhxvpkg62499,105
yqdagbmn10575,327
unlbuhyd23352,340
gahslyxd46886,375
pitmrtdc80135,955
imlunolk84286,563
xgxirktg31304,823
lxqrigdu1028,338
drqcvcxi86010,665
rjsdftof6707,269
yclrqwfy98936,590
ssuyvfot34664,264
bcklgvor17533,354
kuieeiym66328,962
xkjoyxwc30612,596
uqkcxuas55689,1
wffoesdh34424,175
skcssppw2423,763
hfyhqvqi91824,959
wxoiwxsx82313,137
pnqtjfwf45975,310
jenfvbng81230,846
plssdkim63403,844
utcktaph93719,853
ubqptumn24546,968
dqhwtndj42415,447
kigoumct49605,102
wckteixd45774,631
yxfqvqnt46474,474
wtdmoaon11539,582
ieptiwec93730,872
xdachypc61641,64
esfrcbep26979,739
oodueobm1932,830
bshlhicx79524,577
wgjnbyfb31487,279
